name,band,time,flux,flux_err
WTP14adbjsh,W1,57346.048328100005,54.876299765625006,30.114164721243693
WTP14adbjsh,W1,57534.8641276,30.215818476562504,9.130039618342826
WTP14adbjsh,W1,57706.66281052,33.823914914062506,11.440665135925565
WTP14adbjsh,W1,57900.414853725,16.7266214296875,2.7978857762901357
WTP14adbjsh,W1,58067.19021526,14.0971328203125,1.9873811741269392
WTP14adbjsh,W1,58264.56190077,7.4943170156250005,0.5617343459938157
WTP14adbjsh,W1,58427.85541734,8.219239464843751,0.6756621900422795
WTP14adbjsh,W1,58630.255808614995,4.349102276367187,0.18921266280975085
WTP14adbjsh,W1,58793.558768185,5.410193490234375,0.29278264913704766
WTP14adbjsh,W1,58995.892709449996,3.0167567402343747,0.0910933230221579
WTP14adbjsh,W1,59159.206836325,4.290720890625001,0.1841945754428469
WTP14adbjsh,W1,59360.07983077,1.7784762055664065,0.03171138738823482
WTP14adbjsh,W1,59523.298179620004,3.0341443271484376,0.09215058149204226
WTP14adbjsh,W1,59727.168408929996,1.9939800175781253,0.03985376000548123
WTP14adbjsh,W1,59890.434416495,3.3664593427734375,0.11342895091833315
WTP14adbjsh,W2,55346.361430695004,0.13210180887443546,-99.0
WTP14adbjsh,W2,55523.5829129,0.1542693540829468,-99.0
WTP14adbjsh,W2,56807.285042005,0.1436239133175659,-99.0
WTP14adbjsh,W2,56987.40104253,1.4746376328125,0.022031294583577873
WTP14adbjsh,W2,57169.16633567,71.068078,50.50708707624363
WTP14adbjsh,W2,57346.048328100005,69.24591000000001,47.95030661933336
WTP14adbjsh,W2,57534.8641276,51.00513262500001,26.015645810739283
WTP14adbjsh,W2,57706.66281052,48.75412562500001,23.77003514029071
WTP14adbjsh,W2,57900.414853725,30.475037937500005,9.287670008727218
WTP14adbjsh,W2,58067.19021526,23.064485125,5.320187825447561
WTP14adbjsh,W2,58264.56190077,15.9451981875,2.5429116555949927
WTP14adbjsh,W2,58427.85548102,14.1974605,2.016055922043969
WTP14adbjsh,W2,58630.255808614995,10.8929346875,1.1870153521745432
WTP14adbjsh,W2,58793.55883187,9.883700500000002,0.9774289878131054
WTP14adbjsh,W2,58995.892709449996,8.107564000000002,0.6577332088139833
WTP14adbjsh,W2,59159.141448315,8.103319093749999,0.657139485464964
WTP14adbjsh,W2,59360.07983077,5.720677671875,0.3277319219342884
WTP14adbjsh,W2,59523.298179620004,5.87678984375,0.3457612771096226
WTP14adbjsh,W2,59727.168408929996,5.733742281250001,0.3291457488172521
WTP14adbjsh,W2,59890.434416495,6.657020140625001,0.4436421779765333
WTP14adbwvs,W1,55350.106111205,0.043716311398823274,-99.0
WTP14adbwvs,W1,55539.679030135,0.05579716828483343,-99.0
WTP14adbwvs,W1,56639.913973250004,0.1352034405538845,-99.0
WTP14adbwvs,W1,56813.510262640004,0.10808240625000001,0.00013271890366111874
WTP14adbwvs,W1,57003.201488325,0.05197747287217857,-99.0
WTP14adbwvs,W1,57173.86548065,0.2412978057861328,0.0006240798929017519
WTP14adbwvs,W1,57366.533385999996,0.4068511567382813,0.0017044232748991183
WTP14adbwvs,W1,57532.6765265,0.6285682752685547,0.003989461361144967
WTP14adbwvs,W1,57730.858404935,0.4380168922119141,0.0019704863039239195
WTP14adbwvs,W1,57893.187535725,0.5048066462402344,0.0025869392527121276
WTP14adbwvs,W1,58096.346109000006,0.1941547862548828,0.0004139442641074056
WTP14adbwvs,W1,58256.586149284994,0.45487734594726564,0.0021069629829465236
WTP14adbwvs,W1,58462.03828860501,0.22323643139648439,0.0005442126274387769
WTP14adbwvs,W1,58619.24083144,0.30999915783691406,0.0010006132619595392
WTP14adbwvs,W1,58830.019768854996,0.06860409245634558,-99.0
WTP14adbwvs,W1,58984.881042905006,0.15483218820190434,0.00028106949854505496
WTP14adbwvs,W1,59191.927532715,0.06707995694922925,-99.0
WTP14adbwvs,W1,59351.16573122,0.09940431362915039,0.0001394425741544232
WTP14adbwvs,W1,59557.432334005,0.06624439806587935,-99.0
WTP14adbwvs,W1,59716.17966045,0.06436155804918052,-99.0
WTP14adbwvs,W2,55350.106111205,0.0899768553461075,-99.0
WTP14adbwvs,W2,55539.679030135,0.10974852794921879,-99.0
WTP14adbwvs,W2,56639.913973250004,0.1306997644241333,-99.0
WTP14adbwvs,W2,56813.510262640004,0.10010343310546875,0.0001589762180281953
WTP14adbwvs,W2,57003.201488325,0.210423943359375,0.0005717703662535496
WTP14adbwvs,W2,57173.86541699,0.36853154199218746,0.0015336322230008284
WTP14adbwvs,W2,57366.533385999996,1.07371134375,0.011731012121143778
WTP14adbwvs,W2,57532.6765265,1.33916092578125,0.01809470725399227
WTP14adbwvs,W2,57730.858404935,1.326536814453125,0.0177898397421824
WTP14adbwvs,W2,57893.187535725,1.19072559765625,0.01433929006696639
WTP14adbwvs,W2,58096.346109000006,0.8272121640625,0.006988499088498182
WTP14adbwvs,W2,58256.586149284994,1.09336083203125,0.012120408912636202
WTP14adbwvs,W2,58461.972836845,0.8900147558593751,0.008135672454109356
WTP14adbwvs,W2,58619.24083144,0.735390703125,0.005614455656554951
WTP14adbwvs,W2,58830.019768854996,0.51104021875,0.0028053921383040777
WTP14adbwvs,W2,58984.881042905006,0.49782023828125005,0.0026347812503139706
WTP14adbwvs,W2,59191.927532715,0.42282962402343754,0.001937201107685082
WTP14adbwvs,W2,59351.16573122,0.3235672524414063,0.0012300704883849093
WTP14adbwvs,W2,59557.432334005,0.26170463476562505,0.0009150034232344287
WTP14adbwvs,W2,59716.17966045,0.19469299804687504,0.0005784962022328849
WTP14adeqka,W1,55370.58823776,0.046999594985961915,3.9077032567691686e-05
WTP14adeqka,W1,55545.15884017,0.038567352759189606,-99.0
WTP14adeqka,W1,56645.1763517,0.1046252612915039,0.000133870622931015
WTP14adeqka,W1,56830.23109223,0.05378295782396793,-99.0
WTP14adeqka,W1,57008.31870479,1.8299636323242188,0.0335274630954052
WTP14adeqka,W1,57193.362101545004,5.451267556640625,0.29721375714334547
WTP14adeqka,W1,57369.016106430005,8.467603646484376,0.7170553920657715
WTP14adeqka,W1,57558.794091395,15.37903983984375,2.3651927040227343
WTP14adeqka,W1,57728.09847207,18.22171672265625,3.320357993804002
WTP14adeqka,W1,57922.88731398,15.339198152343752,2.3529577865638145
WTP14adeqka,W1,58088.809288865,11.140517015625,1.2411622836599219
WTP14adeqka,W1,58285.32140837,6.610201025390626,0.4369949341521034
WTP14adeqka,W1,58450.741624125,5.737693054687501,0.32925813842992785
WTP14adeqka,W1,58654.213145885,4.4430319394531255,0.19745393705072142
WTP14adeqka,W1,58816.60127126,4.319456381835938,0.18663622784003167
WTP14adeqka,W1,59018.40342286,3.2151863408203125,0.10342836164049574
WTP14adeqka,W1,59180.737264049996,2.9927229375000004,0.08961497109042967
WTP14adeqka,W1,59382.056408770004,2.2035837099609377,0.04860359277196007
WTP14adeqka,W1,59550.333498125,2.546960563476563,0.06491699232878635
WTP14adeqka,W1,59749.69396449,2.335631872558594,0.05460060173098602
WTP14adeqka,W2,55370.58823776,0.06817634777832032,8.866612238543665e-05
WTP14adeqka,W2,55545.15890385,0.0664045251967621,-99.0
WTP14adeqka,W2,56645.1763517,0.08454645019041064,-99.0
WTP14adeqka,W2,56830.231155895,0.08397776422323228,-99.0
WTP14adeqka,W2,57008.31870479,2.4090719765625,0.058123077183872045
WTP14adeqka,W2,57193.362101545004,8.157311640625,0.6655499483154491
WTP14adeqka,W2,57369.016106430005,12.3881629375,1.5347706791571605
WTP14adeqka,W2,57558.85960669,24.7633210625,6.132365733443759
WTP14adeqka,W2,57728.09847207,31.789332937500003,10.105736671801399
WTP14adeqka,W2,57922.88731398,31.918169000000002,10.187823118145438
WTP14adeqka,W2,58088.809288865,26.283424812499998,6.90835044212661
WTP14adeqka,W2,58285.32140837,18.165651,3.3000686324581534
WTP14adeqka,W2,58450.807075835,15.165334062500001,2.300041111146931
WTP14adeqka,W2,58654.213145839996,13.121975406250002,1.7220465143533683
WTP14adeqka,W2,58816.60127126,11.99159140625,1.4381701746128825
WTP14adeqka,W2,59018.40342286,10.300415515625001,1.061167133974298
WTP14adeqka,W2,59180.737264049996,9.352579953125002,0.8748801788271178
WTP14adeqka,W2,59382.056408770004,7.93040265625,0.6291528181787813
WTP14adeqka,W2,59550.333561784995,7.892501515625001,0.6231192649619357
WTP14adeqka,W2,59749.69396449,7.591414843750001,0.5764505681772019
WTP15abymdq,W1,55204.299049165,0.13042452384720327,-99.0
WTP15abymdq,W1,55386.060961895,0.045509824681091306,-99.0
WTP15abymdq,W1,55566.426166965,0.04019477905678869,-99.0
WTP15abymdq,W1,56662.31365072999,0.043250593643188485,3.676443647968021e-05
WTP15abymdq,W1,56851.37709366,0.04966761011266709,-99.0
WTP15abymdq,W1,57025.837012495,0.06209907499694824,6.733130858791299e-05
WTP15abymdq,W1,57212.5470504,0.13535308016967773,0.000203494620668485
WTP15abymdq,W1,57387.151392550004,1.65592737890625,0.027448771301540893
WTP15abymdq,W1,57578.181016450006,2.4964743691406253,0.062358055566970993
WTP15abymdq,W1,57746.41110864,3.707101666992188,0.1374534504225289
WTP15abymdq,W1,57944.421278375,2.293702624511719,0.05264323266369653
WTP15abymdq,W1,58108.911000680004,1.9434042011718753,0.037793513851312535
WTP15abymdq,W1,58307.95723268,1.2716010849609376,0.016196016175140743
WTP15abymdq,W1,58469.19971781,1.4219001635742188,0.020243276143932787
WTP15abymdq,W1,58673.57013947,0.9885097844238283,0.009808371770909345
WTP15abymdq,W1,58834.75877736,0.9391915437011721,0.008848328977197907
WTP15abymdq,W1,59039.38900204,0.4922099172363281,0.002451442182472615
WTP15abymdq,W1,59195.61880566,0.15783421682197096,-99.0
WTP15abymdq,W1,59403.063366365,0.23882105310058596,0.000603103230743713
WTP15abymdq,W1,59559.748551175,0.20413449396306754,-99.0
WTP15abymdq,W2,55204.299049165,0.18579152491958623,-99.0
WTP15abymdq,W2,55386.060961895,0.07903001502342225,-99.0
WTP15abymdq,W2,55566.426103275,0.07134359229118346,-99.0
WTP15abymdq,W2,56662.31365072999,0.07593425480537415,-99.0
WTP15abymdq,W2,56851.37709366,0.09295532581066134,-99.0
WTP15abymdq,W2,57025.837012495,0.10637312900604248,-99.0
WTP15abymdq,W2,57212.5470504,0.14758027270507812,0.00030220010788972013
WTP15abymdq,W2,57387.216971805,1.4396141328125,0.02084797526690652
WTP15abymdq,W2,57578.181016450006,3.1315969453125,0.09819284780696215
WTP15abymdq,W2,57746.41110864,4.792403078125001,0.22976548345453598
WTP15abymdq,W2,57944.421278375,3.788967171875,0.1436912616401284
WTP15abymdq,W2,58108.911000680004,3.0247852812500002,0.09160990014292018
WTP15abymdq,W2,58308.088072135,2.3534924609375003,0.05551066258264313
WTP15abymdq,W2,58469.19971781,2.3014582617187505,0.05305176679925124
WTP15abymdq,W2,58673.57013947,2.03302437890625,0.041489726652866654
WTP15abymdq,W2,58834.75877736,1.7183817890625004,0.02965376530897783
WTP15abymdq,W2,59039.38900204,1.23312897265625,0.01538333113740437
WTP15abymdq,W2,59195.61880566,0.1967713094469452,-99.0
WTP15abymdq,W2,59403.063366365,0.79807378515625,0.006557011033665888
WTP15abymdq,W2,59559.748551175,0.2110092509760285,-99.0
WTP15acbgpn,W1,55320.138635445,0.0884756452331543,0.00011011851861400719
WTP15acbgpn,W1,55511.1764273,0.052424044322254656,-99.0
WTP15acbgpn,W1,56783.634734775,0.08634921450805666,8.958722491727664e-05
WTP15acbgpn,W1,56974.5427493,0.04618819313053608,-99.0
WTP15acbgpn,W1,57143.939116634996,0.06493896726131916,-99.0
WTP15acbgpn,W1,57337.942794245,1.7103833481445312,0.029297782381328005
WTP15acbgpn,W1,57502.927955089996,2.6870446875000003,0.07224173341279493
WTP15acbgpn,W1,57702.16929905,4.119496567382813,0.1697466766682063
WTP15acbgpn,W1,57863.461248855,5.96678879296875,0.3560704997201652
WTP15acbgpn,W1,58067.740126389996,4.821614575195313,0.2325149939615435
WTP15acbgpn,W1,58227.170057615,4.5964160390625,0.21130898789923186
WTP15acbgpn,W1,58433.378387525,3.4168906171875006,0.11680292095793988
WTP15acbgpn,W1,58589.606367305,3.4812718535156257,0.12124505015791537
WTP15acbgpn,W1,58801.107869695,2.2164325576171877,0.04917962439483271
WTP15acbgpn,W1,58955.190875525004,2.765728942382813,0.07654376915508176
WTP15acbgpn,W1,59163.28763345,2.2199009619140626,0.04932466351821908
WTP15acbgpn,W1,59321.718907535,2.4220918227539063,0.0587100451712843
WTP15acbgpn,W1,59528.748053705,1.4206443984375001,0.020224947237172396
WTP15acbgpn,W1,59686.54601686,1.5299045654296877,0.023462793343124726
WTP15acbgpn,W1,59895.28306483,0.813298938720703,0.006658851841425655
WTP15acbgpn,W2,55320.072483315,0.10599778305847171,-99.0
WTP15acbgpn,W2,55511.1764273,0.1001279977674866,-99.0
WTP15acbgpn,W2,56783.634734775,0.0784127112298584,-99.0
WTP15acbgpn,W2,56974.5427493,0.09088886484046939,-99.0
WTP15acbgpn,W2,57143.939116634996,0.13402790073707582,-99.0
WTP15acbgpn,W2,57337.942794245,1.87526409765625,0.035366693669717605
WTP15acbgpn,W2,57502.927955089996,2.4729872773437505,0.061341581824871656
WTP15acbgpn,W2,57702.16929905,4.9116323359375,0.24145797200553998
WTP15acbgpn,W2,57863.461248855,6.451554046875001,0.41639955974954007
WTP15acbgpn,W2,58067.740126389996,6.4625210625000005,0.41775545479881515
WTP15acbgpn,W2,58227.170057615,5.8026699375,0.3368954160790981
WTP15acbgpn,W2,58433.378387525,5.094408875,0.25974499293246034
WTP15acbgpn,W2,58589.606367305,4.569220984375,0.20895827734746628
WTP15acbgpn,W2,58801.107869695,3.7361252109375003,0.1398376925911518
WTP15acbgpn,W2,58955.19093918,3.6882688984375003,0.13619574602811255
WTP15acbgpn,W2,59163.28763345,3.6920421484375003,0.13648085047865852
WTP15acbgpn,W2,59321.718907535,3.3069448984375005,0.10952188396335287
WTP15acbgpn,W2,59528.748053705,2.5256476640625003,0.06399955613259807
WTP15acbgpn,W2,59686.54601686,2.15301050390625,0.046539301643906204
WTP15acbgpn,W2,59895.28306483,1.6554682539062502,0.027613983627632413
WTP15acbuuv,W1,55345.52806895,0.06046712505321265,-99.0
WTP15acbuuv,W1,55535.46018738,0.073806843907485,-99.0
WTP15acbuuv,W1,56810.042284569994,0.0633520009786892,-99.0
WTP15acbuuv,W1,56997.49711445,0.06688966960646868,-99.0
WTP15acbuuv,W1,57167.8147083,0.2804860367431641,0.0008312474213533887
WTP15acbuuv,W1,57360.907762589995,5.579623863281251,0.31139532582729706
WTP15acbuuv,W1,57528.272993815,9.677190785156249,0.9365596825870672
WTP15acbuuv,W1,57726.61454033,3.74526346875,0.14035407653972853
WTP15acbuuv,W1,57888.85257048,1.94899698046875,0.03805716288482537
WTP15acbuuv,W1,58093.31616393,0.7053556428222657,0.005046739347792117
WTP15acbuuv,W1,58249.276311865004,0.8729500458984376,0.007676816405111383
WTP15acbuuv,W1,58457.79869676,0.243165498046875,0.0006815072745260096
WTP15acbuuv,W1,58614.84436044,0.29654794500732423,0.0009489645312247153
WTP15acbuuv,W1,58821.92221669,0.09787709164057733,-99.0
WTP15acbuuv,W1,58980.35494792,0.08368676672900677,-99.0
WTP15acbuuv,W1,59187.98527691999,0.09389183739346504,-99.0
WTP15acbuuv,W1,59344.61604182,0.08652862812665463,-99.0
WTP15acbuuv,W1,59553.264304835,0.09530482552608492,-99.0
WTP15acbuuv,W1,59710.29257621,0.08385606242141248,-99.0
WTP15acbuuv,W1,59917.44987838,0.09591639290705681,-99.0
WTP15acbuuv,W2,55345.52806895,0.12585414262657166,-99.0
WTP15acbuuv,W2,55535.46018738,0.13477726919757843,-99.0
WTP15acbuuv,W2,56810.042284569994,0.14747013474929813,-99.0
WTP15acbuuv,W2,56997.49711445,0.20101380908203126,0.0006212111865501128
WTP15acbuuv,W2,57167.8147083,0.2868422080078125,0.0010854923618786965
WTP15acbuuv,W2,57360.907762589995,5.753957656250001,0.33137516183053634
WTP15acbuuv,W2,57528.272993815,11.057840359375001,1.2230460775025926
WTP15acbuuv,W2,57726.549024825,7.041655140625,0.49618192445915615
WTP15acbuuv,W2,57888.85257048,3.9533407187500007,0.15661464348195306
WTP15acbuuv,W2,58093.31616393,1.9804318515625001,0.039638017056840974
WTP15acbuuv,W2,58249.276311865004,1.6158054570312503,0.02642966529930175
WTP15acbuuv,W2,58457.79869676,0.861602421875,0.007848403404054629
WTP15acbuuv,W2,58614.84436044,0.61432621875,0.004094294547132633
WTP15acbuuv,W2,58821.92221669,0.20726355102012636,-99.0
WTP15acbuuv,W2,58980.35494792,0.18523262039604188,-99.0
WTP15acbuuv,W2,59187.98527691999,0.2016931483869171,-99.0
WTP15acbuuv,W2,59344.61604182,0.17952746672607423,-99.0
WTP15acbuuv,W2,59553.264304835,0.20821496831085207,-99.0
WTP15acbuuv,W2,59710.29257621,0.18652739825729373,-99.0
WTP15acbuuv,W2,59917.44987838,0.19946060779190067,-99.0
WTP16aaqrcr,W1,55282.196168380004,0.06883891677171708,-99.0
WTP16aaqrcr,W1,55464.45439038,0.06438354003684997,-99.0
WTP16aaqrcr,W1,56746.871574100005,0.0768794462295127,-99.0
WTP16aaqrcr,W1,56926.443922365,0.0847708776428032,-99.0
WTP16aaqrcr,W1,57108.78364547501,0.10400464703302859,-99.0
WTP16aaqrcr,W1,57286.94960142,0.08055755654575825,-99.0
WTP16aaqrcr,W1,57475.206196925,1.8094542099609376,0.03284085516402127
WTP16aaqrcr,W1,57647.243592685,4.830795556640625,0.2334747284125369
WTP16aaqrcr,W1,57840.116064845,4.1252444501953125,0.17025835616526255
WTP16aaqrcr,W1,58007.808057664995,4.582397276367187,0.21011319910232265
WTP16aaqrcr,W1,58204.295680825,2.5229715717773433,0.06372904099877817
WTP16aaqrcr,W1,58368.23728346,1.7254040976562501,0.02987295743179309
WTP16aaqrcr,W1,58569.88075201,0.49428774609375004,0.00250416040143621
WTP16aaqrcr,W1,58733.69872063,0.6864376157226563,0.004788838291187314
WTP16aaqrcr,W1,58935.602858785,0.247788559753418,0.000698493126800903
WTP16aaqrcr,W1,59099.49781276,0.2723038547973633,0.000847244879275225
WTP16aaqrcr,W1,59303.284132285,0.10187863612259389,-99.0
WTP16aaqrcr,W1,59467.287675695,0.2563744370727539,0.0007474123746708198
WTP16aaqrcr,W1,59665.358560295004,0.0988683868535328,-99.0
WTP16aaqrcr,W1,59829.27797129,0.3088373713989258,0.0010518481192997365
WTP16aaqrcr,W2,55282.196168380004,0.15153696557617188,0.0003452039554291716
WTP16aaqrcr,W2,55464.45439038,0.09865308581119539,-99.0
WTP16aaqrcr,W2,56746.871574100005,0.13557339874084476,-99.0
WTP16aaqrcr,W2,56926.378152310004,0.14532567565616608,-99.0
WTP16aaqrcr,W2,57108.849224525,0.16648365772022247,-99.0
WTP16aaqrcr,W2,57286.94960142,0.1414261943700409,-99.0
WTP16aaqrcr,W2,57475.20626059,2.2986735078125,0.053110264061780654
WTP16aaqrcr,W2,57647.243592685,7.4609541875000005,0.5569948274187869
WTP16aaqrcr,W2,57840.116064845,7.1038049218750015,0.5050012595230842
WTP16aaqrcr,W2,58007.742542370004,6.8555047812500005,0.4705889079427307
WTP16aaqrcr,W2,58204.295680825,5.167275734375001,0.2672886163253197
WTP16aaqrcr,W2,58368.30279878,3.3225861484375003,0.1107586082320843
WTP16aaqrcr,W2,58569.88075201,1.85946428515625,0.03476372284153238
WTP16aaqrcr,W2,58733.829623865,1.4792935585937501,0.02211700003340205
WTP16aaqrcr,W2,58935.602858785,1.0684730703125,0.011720081462744423
WTP16aaqrcr,W2,59099.56320068,0.73070991796875,0.005654169638762897
WTP16aaqrcr,W2,59303.284068605004,0.6740988222656251,0.004859565162592783
WTP16aaqrcr,W2,59467.287675695,0.52940121875,0.003129852439773122
WTP16aaqrcr,W2,59665.358560295004,0.5183068828125,0.002952424042839145
WTP16aaqrcr,W2,59829.278034945004,0.5040208046875001,0.002886178913624449
WTP16aatsnw,W1,55258.428876905,0.06039516623574257,-99.0
WTP16aatsnw,W1,55437.484864255,0.060498732597928054,-99.0
WTP16aatsnw,W1,56720.452347419996,0.06913999898634196,-99.0
WTP16aatsnw,W1,56900.93908528,0.07076135362243652,8.220991763518878e-05
WTP16aatsnw,W1,57082.370242505,0.07303309025406361,-99.0
WTP16aatsnw,W1,57259.80811527,0.07543343797051907,-99.0
WTP16aatsnw,W1,57448.02481221,0.06296276965275764,-99.0
WTP16aatsnw,W1,57620.13717188,1.000196713623047,0.010074653002547798
WTP16aatsnw,W1,57813.645061855,0.7853293842773439,0.006222886539464042
WTP16aatsnw,W1,57980.58806721,0.8323606025390625,0.006994486819117364
WTP16aatsnw,W1,58181.243084225,0.3776018096923828,0.0014980733366912868
WTP16aatsnw,W1,58344.72767739,0.4034352960205078,0.0016943298313705456
WTP16aatsnw,W1,58543.46738509,0.14195289129638672,0.00026237404932452917
WTP16aatsnw,W1,58706.762690955,0.30039914794921874,0.0009718426904110674
WTP16aatsnw,W1,58909.16558046,0.10652394973754885,0.00017134146614048064
WTP16aatsnw,W1,59072.374495259995,0.28897591735839845,0.0009023858996506828
WTP16aatsnw,W1,59275.420796164995,0.07802481705281497,-99.0
WTP16aatsnw,W1,59439.102230104996,0.12762030990600587,0.00023521834689370176
WTP16aatsnw,W1,59640.332615399995,0.07652629011121273,-99.0
